SURVEY: FOUNDATION
SNTYPE: 1
SNID: ASASSN-17at
RA: 174.6403468
DECL: 25.3971276
MWEBV: 0.0237 +- 0.0012
FILTERS: griz
SPEC_CLASS: SNIa-norm
REDSHIFT_HELIO: 0.0253701
SIGMA_Z: 0.0000087
REDSHIFT_CMB: 0.026430748951826954
REDSHIFT_FINAL: 0.02744071700429502
SEARCH_PEAKMJD: 57778.66089
HOST_LOGMASS: 10.483654254459768
HOST_LOGMASS_ERR: 0.07540842366260708
HOST_LOGSFR: -0.008607231783253321
HOST_LOGSFR_ERR: 0.5982115013522097
VPEC: 197.193
VPEC_ERR: 250.000
PIXSIZE: 0.25  # arcsec

###########################
NOBS: 27
NVAR: 8
VARLIST:      MJD    FLT   FIELD      FLUXCAL     FLUXCALERR       MAG    MAGERR   PSF
OBS:  57776.65805      g_PS1    NULL    26194.508        426.010    16.454     0.018  3.02
OBS:  57778.66089      g_PS1    NULL    27520.849        440.369    16.401     0.017  2.61
OBS:  57783.52378      g_PS1    NULL    21845.441        365.785    16.652     0.018  2.43
OBS:  57789.64455      g_PS1    NULL    13938.817        256.392    17.139     0.020  2.51
OBS:  57800.47071      g_PS1    NULL     4449.850        154.966    18.379     0.038  1.96
OBS:  57776.65845      r_PS1    NULL    25875.913        409.862    16.468     0.017  2.83
OBS:  57778.66129      r_PS1    NULL    26946.178        422.876    16.424     0.017  2.44
OBS:  57783.52416      r_PS1    NULL    21217.946        350.958    16.683     0.018  2.09
OBS:  57789.64494      r_PS1    NULL    14950.079        255.415    17.063     0.019  2.34
OBS:  57800.47110      r_PS1    NULL    11083.073        212.709    17.388     0.021  2.06
OBS:  57776.65881      i_PS1    NULL    15546.438        283.803    17.021     0.020  2.54
OBS:  57778.66164      i_PS1    NULL    15489.735        278.074    17.025     0.019  2.21
OBS:  57783.52453      i_PS1    NULL    12698.172        241.029    17.241     0.021  2.07
OBS:  57789.64530      i_PS1    NULL     8554.338        183.086    17.670     0.023  2.21
OBS:  57800.47146      i_PS1    NULL    10402.083        210.369    17.457     0.022  1.74
OBS:  57801.57298      i_PS1    NULL     9958.513        159.437    17.505     0.017  1.44
OBS:  57801.58456      i_PS1    NULL     9847.781        156.628    17.517     0.017  1.40
OBS:  57801.59623      i_PS1    NULL     9897.403        158.335    17.511     0.017  1.35
OBS:  57801.60784      i_PS1    NULL     9956.262        161.077    17.505     0.018  1.59
OBS:  57818.39628      i_PS1    NULL     3287.245         78.890    18.708     0.026  1.84
OBS:  57818.40772      i_PS1    NULL     3207.330         75.329    18.735     0.025  1.75
OBS:  57818.41920      i_PS1    NULL     3155.873         77.133    18.752     0.026  1.79
OBS:  57818.43017      i_PS1    NULL     3615.909         84.166    18.604     0.025  1.84
OBS:  57776.65917      z_PS1    NULL    14422.112        303.547    17.102     0.023  2.22
OBS:  57783.52490      z_PS1    NULL    10430.127        240.173    17.454     0.025  1.78
OBS:  57789.64566      z_PS1    NULL     9403.669        221.905    17.567     0.026  1.95
OBS:  57800.47182      z_PS1    NULL     9593.439        248.962    17.545     0.028  2.03
END:
