SURVEY: FOUNDATION
SNTYPE: 1
SNID: AT2016blg
RA: 201.8080943
DECL: -2.2701124
MWEBV: 0.0340 +- 0.0017
FILTERS: griz
SPEC_CLASS: SNIa-norm
REDSHIFT_HELIO: 0.0610813
SIGMA_Z: 0.0001169
REDSHIFT_CMB: 0.062164518543014635
REDSHIFT_FINAL: 0.06221807621324483
SEARCH_PEAKMJD: 57487.38189
HOST_LOGMASS: 8.326
VPEC: -19.770
VPEC_ERR: 250.000
PIXSIZE: 0.25  # arcsec

###########################
NOBS: 24
NVAR: 8
VARLIST:      MJD    FLT   FIELD      FLUXCAL     FLUXCALERR       MAG    MAGERR   PSF
OBS:  57487.38149      g_PS1    NULL     3139.188        111.479    18.758     0.038  2.15
OBS:  57492.38890      g_PS1    NULL     1886.512        134.630    19.311     0.077  2.31
OBS:  57504.32177      g_PS1    NULL      749.079         85.852    20.314     0.124  2.02
OBS:  57509.36406      g_PS1    NULL      397.544         71.028    21.002     0.193  2.06
OBS:  57520.37634      g_PS1    NULL      409.028         76.237    20.971     0.201  1.83
OBS:  57530.34666      g_PS1    NULL       -5.347        305.799       nan    61.766  3.57
OBS:  57487.38189      r_PS1    NULL     3809.141        109.174    18.548     0.031  1.78
OBS:  57492.38929      r_PS1    NULL     3212.922        112.676    18.733     0.038  1.94
OBS:  57504.32218      r_PS1    NULL     1787.854        102.937    19.369     0.062  2.21
OBS:  57509.36446      r_PS1    NULL     1428.833         73.084    19.613     0.055  1.89
OBS:  57520.37673      r_PS1    NULL      922.438         71.623    20.088     0.084  1.81
OBS:  57530.34705      r_PS1    NULL      420.705        200.029    20.940     0.514  3.16
OBS:  57487.38225      i_PS1    NULL     2063.729         98.477    19.213     0.052  1.71
OBS:  57492.38965      i_PS1    NULL     1909.918        105.857    19.297     0.060  1.87
OBS:  57504.32253      i_PS1    NULL     2066.122        100.849    19.212     0.053  1.78
OBS:  57509.36483      i_PS1    NULL     1784.701         94.266    19.371     0.057  1.89
OBS:  57520.37711      i_PS1    NULL      857.022         77.884    20.168     0.098  1.56
OBS:  57530.34742      i_PS1    NULL      869.193        185.876    20.152     0.231  2.67
OBS:  57487.38261      z_PS1    NULL     1549.080        140.880    19.525     0.098  1.57
OBS:  57492.39001      z_PS1    NULL     1635.950        170.480    19.466     0.113  2.08
OBS:  57504.32289      z_PS1    NULL     1564.546        140.343    19.514     0.097  1.55
OBS:  57509.36519      z_PS1    NULL     1730.624        138.070    19.404     0.086  1.95
OBS:  57520.37747      z_PS1    NULL      758.991        108.616    20.299     0.155  1.42
OBS:  57530.34778      z_PS1    NULL      827.913        236.193    20.205     0.308  2.53
END:
